,logS,MolLogP,MolMR,LabuteASA,HeavyAtomMolWt,Chi0v,MolWt,ExactMolWt,Chi1,AvgIpc,Chi1v,SMR_VSA7,HeavyAtomCount,Chi3v,Chi1n,Chi0,PEOE_VSA6,BCUT2D_LOGPHI,FpDensityMorgan1,BertzCT,Chi0n,Chi2v,NumValenceElectrons,Chi2n,Chi4v,Chi3n,Chi4n,NumAromaticRings,NumAromaticCarbocycles,RingCount,Kappa1
74,-1.86,0.9526999999999999,38.312999999999995,62.24960168084558,128.08599999999998,6.722273974863542,143.206,143.10775329991,4.718744015013407,1.8734431194664496,3.9276335683594974,0.0,10,1.6076070275816345,3.9276335683594974,7.983127663125442,26.689117645233267,2.110397320630904,1.3,93.43071362054202,6.722273974863542,2.593309287977151,60,2.593309287977151,1.076963252751598,1.6076070275816345,1.076963252751598,0,0,0,9.47
75,-1.87,0.7709999999999999,82.52350000000003,129.93274675143437,278.202,13.108645159118927,300.37800000000004,300.15941998408994,10.53845945356519,2.8082816035072637,7.982790927283267,35.411677333984976,22,6.28639553394617,7.982790927283267,15.535169427003234,6.06636706846161,2.5588562122507,1.3181818181818181,695.8178384808472,13.108645159118927,6.960765863105891,116,6.960765863105891,5.220071732169306,6.28639553394617,5.220071732169306,1,1,4,13.825624937590199
80,-1.89,-0.7830999999999997,42.33300000000001,77.570299647482,172.09499999999997,7.582740630161286,186.20699999999997,186.09030608782,6.125897657686229,2.0135356038424623,4.523603362114273,0.0,13,1.7618016810571364,4.523603362114273,10.104448006685086,19.26246486877803,2.056492591926936,0.6923076923076923,146.99763683370963,7.582740630161286,3.011783888822661,76,3.011783888822661,1.0690052204847234,1.7618016810571364,1.0690052204847234,0,0,0,11.94
92,-1.94,2.0768,70.34620000000002,108.91702312809932,272.27,11.201485237345457,283.358,283.03289117191,8.509168480202892,2.7629863718814116,7.426362769263039,33.995186835151294,18,4.493071248339611,5.169802859534673,13.173362107437434,6.923737199690624,2.301372473987991,1.2777777777777777,634.1522203296346,9.568492075490004,6.111950442356497,96,3.4673172187421817,3.00921844443925,2.1348633878854515,1.2198211153906742,2,1,2,12.778308504442963
95,-1.96,-0.8272000000000004,32.6287,57.22119068470313,132.07799999999997,5.0731112531861875,137.11799999999997,137.03565097991,4.787693700234704,2.3379552625750493,2.6667629842684013,24.29411174805996,10,0.9095496502264446,2.6667629842684013,7.397341225498538,0.0,1.9173437049253705,1.8,238.26031184741805,5.0731112531861875,1.6464376071872449,52,1.6464376071872449,0.5162866947075527,0.9095496502264446,0.5162866947075527,1,0,1,6.538764845605701
96,-1.96,1.177,37.50880000000001,57.42426953900948,132.07799999999997,5.150461522375813,138.126,138.042927432,4.71521405516327,1.8787445285930133,2.704780573204529,34.37978654261201,10,1.1334509714193048,2.704780573204529,7.560477932315068,12.13273413692322,2.1794150625608575,1.4,259.67965837655686,5.150461522375813,1.8159255101855887,52,1.8159255101855887,0.6537975440291656,1.1334509714193048,0.6537975440291656,1,1,1,6.538764845605701
109,-2.11,-1.5864000000000003,35.103,68.07279905276974,160.08399999999997,5.942394238613955,164.11599999999996,164.01205576782002,5.625897657686228,2.0401237296317523,3.1438468501173524,35.392371257240434,12,1.3668918404325072,3.1438468501173524,9.137828201504695,24.26546827384644,2.0512170321928633,0.9166666666666666,296.58467465916425,5.942394238613955,2.12049873911324,62,2.12049873911324,0.8391155453409356,1.3668918404325072,0.8391155453409356,1,1,1,8.258425196850395
110,-2.12,-0.06490000000000012,36.0961,56.32106271209872,130.09,5.073691594068751,135.13,135.05449516,4.877010097711745,2.3571021521226503,2.772767331681046,12.654640149529083,10,1.2454958206289215,2.772767331681046,6.974691494688164,0.0,2.0855809471254947,1.3,351.5657969317911,5.073691594068751,1.8586594071755886,50,1.8586594071755886,0.7832699380516649,1.2454958206289215,0.7832699380516649,2,0,2,5.159860161857645
116,-2.16,1.9403999999999997,43.40780000000002,64.1269493843747,138.105,5.858528806137671,145.161,145.052763844,5.360173345306137,2.0412258289597847,3.3987881582211843,36.52867891392113,11,1.5865848349063703,3.3987881582211843,7.681798275874712,6.06636706846161,2.161488967392246,1.1818181818181819,383.9744463345712,5.858528806137671,2.3804060691221323,54,2.3804060691221323,1.0630126479918465,1.5865848349063703,1.0630126479918465,2,1,2,6.160248407637458
130,-2.24,1.8992200000000001,61.37280000000003,90.97936130456561,190.141,9.910174725559475,209.29299999999998,209.152812228,7.057749310264367,2.159043870911767,5.296728149279612,11.257379486545457,15,2.360589501761639,5.296728149279612,11.422285251880869,13.344558822616634,2.2141340718057543,1.2666666666666666,313.60007327313747,9.910174725559475,3.909157764311391,84,3.909157764311391,1.4127418882724472,2.360589501761639,1.4127418882724472,1,0,1,11.75309941520468
132,-2.24,1.3505999999999998,42.41050000000002,64.66690538413799,142.093,6.164862962722325,151.16499999999996,151.063328528,5.198377302757662,1.9281577999817048,3.255081212171537,24.26546827384644,11,1.2147501589039873,3.255081212171537,8.267584713501616,12.13273413692322,2.2030580464109235,1.4545454545454546,270.54949758389114,6.164862962722325,2.198335276281771,58,2.198335276281771,0.768990330418212,1.2147501589039873,0.768990330418212,1,1,1,7.595374077976819
134,-2.28,-2.3204000000000002,35.1701,63.00824110402108,170.05999999999997,5.435668643319231,171.06799999999998,170.99271729182001,5.519744507803582,1.816536475806586,2.648341200615842,41.30620700928853,12,1.0237810140895163,2.648341200615842,9.300964908321225,4.923311048817671,1.8635803276022318,1.4166666666666667,442.19719157380536,5.435668643319231,1.7819492557589145,64,1.7819492557589145,0.587577768772303,1.0237810140895163,0.587577768772303,1,0,1,7.981214574898785
143,-2.34,1.1787999999999998,39.446300000000015,64.23058843003683,144.08499999999998,6.073111253186188,152.14899999999997,152.047344116,5.253218857624055,2.0414670687945566,3.1174536478673316,29.828919765543436,11,1.309358947710324,3.1174536478673316,8.267584713501616,12.13273413692322,2.15147023391321,1.4545454545454546,267.7946100817276,6.073111253186188,2.00873068223107,58,2.00873068223107,0.7562084325647941,1.309358947710324,0.7562084325647941,1,1,1,7.595374077976819
147,-2.35,1.5689,44.06330000000003,70.59553054443343,156.09599999999998,6.780218034372736,166.176,166.06299418,5.736382105218448,2.057933877254582,3.6990042090411217,29.828919765543436,12,1.378438887733575,3.6990042090411217,8.974691494688164,0.0,2.0962360840386705,1.4166666666666667,263.6070662599115,6.780218034372736,2.2673442047994588,64,2.2673442047994588,0.8119405789931831,1.378438887733575,0.8119405789931831,1,1,1,8.585328884652048
150,-2.36,1.0823899999999997,42.517700000000005,67.3504398222231,160.161,6.298436465460341,164.19299999999998,164.015667128,5.360173345306137,2.0412258289597847,3.4297979661153613,23.361596485429388,11,1.4634374222866955,3.0215496756514986,7.681798275874712,0.0,1.992098349960269,1.1818181818181819,435.53037088475946,5.481939884532615,2.3652382807657197,54,1.9785399496987328,0.9422784748556514,1.2559660943317839,0.7928992644194317,2,0,2,6.356547006614281
153,-2.38,1.4299600000000001,35.872000000000014,58.94644671122761,124.10199999999998,5.20382826775842,128.13399999999996,128.037448128,4.8805400575618805,2.0425290252257486,2.7745638646895845,35.392371257240434,10,1.1679682785536298,2.7745638646895845,7.397341225498538,12.13273413692322,2.033350991977777,0.9,281.76485559073006,5.20382826775842,1.769190579732689,46,1.769190579732689,0.6781066001635356,1.1679682785536298,0.6781066001635356,1,1,1,6.3219512195121945
154,-2.38,0.058499999999999885,33.3485,55.743859335686736,132.082,4.943554920379083,136.114,136.038510748,4.877010097711745,2.3571021521226503,2.7076989948362122,12.524163646377618,10,1.2269778865234728,2.7076989948362122,6.974691494688164,0.0,2.1489523571067033,1.4,355.1754374062279,4.943554920379083,1.829559962302008,50,1.829559962302008,0.752214548263444,1.2269778865234728,0.752214548263444,2,0,2,5.159860161857645
157,-2.41,1.8228199999999999,65.70520000000002,102.55208101370268,260.25899999999996,10.494378456158909,269.331,269.01724110791,7.971163677742107,2.6349060156658664,6.865702597483218,33.995186835151294,17,4.020913852222103,4.6091426877548525,12.466255326250886,0.0,2.296383491955035,1.2352941176470589,618.7003402944882,8.861385294303457,6.003249700308359,90,3.239043320824993,2.8168581877573704,1.8915945484282342,1.1183236850447267,2,1,2,11.804896022745806
162,-2.44,1.90322,37.83340000000001,58.44932095639337,130.082,5.5731112531861875,137.138,137.047678464,4.698377302757663,1.8757135518200394,2.9101223744660087,39.943238034309005,10,1.2124749124551655,2.9101223744660087,7.560477932315068,12.13273413692322,2.1064978326070762,1.5,257.53794892648057,5.5731112531861875,2.0961132677157845,52,2.0961132677157845,0.7415329390067295,1.2124749124551655,0.7415329390067295,1,1,1,6.7360092807424605
164,-2.45,0.7793199999999998,35.6858,58.18494161138433,136.135,5.760631842189374,142.18300000000002,142.020083812,4.198377302757663,1.7965675742516067,2.8621216085918273,11.760295063310071,9,1.1477469394840658,2.414908013091869,6.8533711511285205,0.0,2.1036707829229666,1.6666666666666667,226.19802157990046,4.866204651189458,2.076621788264349,48,1.6766217882643493,0.576516457627436,0.9322768856461406,0.42406007115847755,1,0,1,6.351506682867559
171,-2.52,-2.3498999999999954,106.43480000000002,186.36756096569903,443.6900000000002,17.804299628396898,464.8580000000002,464.098643312,14.849871526725781,2.6933088489213888,10.188360231124896,50.94680923750942,32,7.05277412462307,9.810395758115668,23.858924650593654,17.360104761888692,2.5422096999237067,1.28125,1156.6989170381362,17.048370682378444,9.001346661476068,170,8.594146534735465,5.588504734256438,6.723185903583025,5.319230454686961,1,1,4,22.280241292031764
175,-2.54,1.9404,43.407800000000016,64.1269493843747,138.105,5.858528806137671,145.161,145.052763844,5.377010097711745,2.055950140473121,3.4047712223648916,36.52867891392113,11,1.622673961659939,3.4047712223648916,7.681798275874712,6.06636706846161,2.2061510609971067,1.0909090909090908,378.7244463345712,5.858528806137671,2.347226779520083,54,2.347226779520083,1.0871073737945527,1.622673961659939,1.0871073737945527,2,1,2,6.160248407637458
195,-2.68,2.7830000000000013,57.04400000000003,81.2340281448604,172.14599999999996,7.513229344516924,180.20999999999998,180.068748256,6.949489742783178,2.2893269058399452,4.5349785800402,48.79188955399581,14,2.353335093485166,4.5349785800402,9.380468888623982,12.13273413692322,2.204068342357727,0.7857142857142857,547.2925174892929,7.513229344516924,3.2107722775257996,66,3.2107722775257996,1.6965606731333656,2.353335093485166,1.6965606731333656,3,1,3,7.444412301848199
207,-2.75,1.4868999999999999,43.000000000000014,68.6145437952422,140.09699999999998,7.26624404923356,157.233,157.12340336391,5.270055610029662,1.9585031169241844,4.468908462243684,0.0,11,1.7344542311218418,4.468908462243684,8.52709773749546,39.02784531432067,2.0539324226214375,1.0909090909090908,99.73585546369786,7.26624404923356,2.889775420894515,66,2.889775420894515,1.0496676531873168,1.7344542311218418,1.0496676531873168,0,0,0,10.47
209,-2.76,1.7560999999999993,94.15050000000005,142.3134262032049,300.232,14.111712079292777,325.43200000000013,325.19105446009,11.707039898056808,2.6616583780599465,8.788117855276317,48.68071912758889,24,6.005655716836477,8.788117855276317,16.681433796945207,6.076020106833881,2.3429900953657987,1.4166666666666667,760.3873010425311,14.111712079292777,7.130975369190098,126,7.130975369190098,4.654760508463029,6.005655716836477,4.654760508463029,2,1,5,15.60801064990268
210,-2.77,1.0823899999999997,42.517700000000005,67.35043982222311,160.161,6.298436465460341,164.193,164.015667128,5.377010097711745,2.055950140473121,3.4297979661153613,23.361596485429384,11,1.5876805791833843,3.021549675651498,7.681798275874712,12.217873443046695,2.014120059765839,1.1818181818181819,430.28037088475946,5.481939884532615,2.3684637749874535,54,1.9602154845235904,1.002428941681052,1.276480283452133,0.8057325934245784,2,0,2,6.356547006614281
213,-2.82,1.4359999999999997,59.56600000000002,99.38794059873831,255.016,9.619009708015748,261.064,259.975547412,7.502907755397973,2.5029657852946845,5.008514698770991,49.27924842144405,16,2.780630059558385,4.252585752752537,11.869879009073573,23.20187978046503,2.2303636175052675,1.1875,653.5042012265849,8.107151815978836,3.905975348867163,84,3.091575095385951,1.4595521439335177,2.0416007808203678,1.1672204312224794,2,1,2,11.038236791673086
217,-2.85,1.76132,67.82820000000002,104.94326417488648,252.21399999999997,10.424334123146572,263.302,263.06082017191,8.471163677742107,2.2850566818620273,6.544771881516916,46.944701773221674,18,3.4334263124975584,5.104708552716276,13.173362107437434,6.06636706846161,2.2393222923431435,1.1666666666666667,652.998359753755,9.607837542218846,5.2375224988905345,94,3.633411112608129,2.1680279408204868,2.161884487780948,1.2796493033297316,2,1,2,12.3106890964964
219,-2.87,-2.9623999999999953,106.26979999999999,182.42923685321395,420.2480000000002,17.617999966561918,444.44000000000017,444.153265728,14.86670827913139,2.6996376544886194,10.132267209872957,51.990542992229706,32,7.073001056518462,10.132267209872957,23.85892465059366,24.815636208270018,2.537787411555131,1.21875,1136.740039291983,17.617999966561918,8.917634412891397,170,8.917634412891397,5.652418909491996,7.073001056518462,5.652418909491996,1,1,4,22.00076096960224
221,-2.88,-2.1757999999999953,111.04580000000001,192.73250308009565,455.70100000000025,18.72694935920727,478.8850000000002,478.114293376,15.183204860059114,2.694600796332424,10.57043480579438,50.94680923750942,33,7.467559455343487,10.192470332785152,24.781574381404027,17.360104761888692,2.5628376094431466,1.2424242424242424,1201.0213895372194,17.971020413188814,9.611449345698945,176,9.20424921895834,6.00501784568292,7.152589061169132,5.65622934504801,1,1,4,23.24532564052701
223,-2.91,2.26774,67.03620000000002,104.83424387818272,254.20599999999996,10.730668279731225,266.302,266.06048582391,8.39868403267067,2.6108704161133223,6.604049259408637,40.244942624843986,18,3.7876606037932943,5.163985930607998,13.336498814253964,5.156663257125445,2.3147405075534806,1.2222222222222223,659.3419266315426,9.914171698803498,5.437637359625446,96,3.8335259733430407,2.264169918889131,2.5135954030947074,1.2901705739615743,2,1,2,12.437269065941917
231,0.93,-1.0249000000000001,15.727,34.36321522134761,91.473,3.1574967811419556,93.489,92.97488056391,2.270055610029662,1.3787834934861756,1.56358540679441,0.0,5,0.3273268353539886,1.0290629229695611,4.284457050376173,0.0,1.633252839975128,2.0,42.91260938324327,2.401567835123501,0.7729003307967828,30,0.5056390888843584,0.0,0.1091089451179962,0.0,0,0,0,4.76
233,-3.02,2.2650200000000003,61.209500000000034,90.76938981797029,190.141,9.670067911246065,209.29299999999998,209.152812228,7.185070510202192,2.1692205034059358,5.489354332309538,11.257379486545457,15,2.307283478941684,5.489354332309538,11.259148545064338,13.344558822616634,2.204989037195336,1.2666666666666666,302.60422707290934,9.670067911246065,3.568667456951365,84,3.568667456951365,1.4643554318850671,2.307283478941684,1.4643554318850671,1,0,1,11.75309941520468
237,-3.08,1.3559999999999997,74.0252,122.10766954232908,292.158,10.900350599339552,301.23,301.03537620791,10.379917853109722,2.4221630187789254,6.103658182019481,40.55516291828041,22,3.150045698712981,6.103658182019481,16.016143379015546,0.0,2.3851734621755485,0.9545454545454546,956.2426827834671,10.900350599339552,4.625904406329267,112,4.625904406329267,2.1592858431844224,3.150045698712981,2.1592858431844224,3,2,3,13.624737496262508
240,-3.12,-2.829199999999995,106.03580000000004,182.42923685321395,420.2480000000003,17.670406209369215,444.4400000000002,444.15326572799995,14.772521257536154,2.679151582051959,10.086821429613872,51.990542992229706,32,7.1017040937931615,10.086821429613872,23.911330893400947,17.891899008579397,2.5506962415609298,1.21875,1148.584974808633,17.670406209369215,9.087436812615318,170,9.087436812615318,5.579316506196599,7.1017040937931615,5.579316506196599,1,1,4,22.00076096960224
244,-3.14,-3.8583999999999943,107.42560000000002,187.22347060540994,436.2470000000003,17.98786329287225,460.4390000000002,460.1481803479999,15.200041612464721,2.700849752442377,10.195190405099975,51.990542992229706,33,7.113670946771086,10.195190405099975,24.781574381404027,17.891899008579397,2.5517382173731433,1.1818181818181819,1182.3066220599726,17.98786329287225,9.186702432588215,176,9.186702432588215,5.673748057484209,7.113670946771086,5.673748057484209,1,1,4,22.9266214090088
249,-3.15,3.3306000000000013,65.52540000000003,94.11468590721746,200.15599999999995,8.681750982360123,212.25199999999998,212.094963004,7.84333659290053,2.3115289161242996,5.025491350277851,60.6636706846161,16,2.0633153439080587,5.025491350277851,11.217332181807452,36.39820241076966,2.0784332972966375,0.6875,410.3735146257326,8.681750982360123,3.3111749528008096,80,3.3111749528008096,1.3364110692671793,2.0633153439080587,1.3364110692671793,2,2,2,10.235362076049029
252,-3.18,2.585,46.87200000000002,68.12814556599189,162.218,6.823000330149924,167.25799999999998,166.98634116,4.860173345306137,2.272009922296982,4.1701291293311105,24.26546827384644,10,2.4954524254089576,2.9064189529034263,6.974691494688164,12.13273413692322,2.2265754677884044,1.3,320.1335934262614,5.112076558222282,3.7209858313108573,50,1.9641643512762017,1.9683782380832333,1.2825956784868282,0.8600477782998868,2,1,2,6.188259160820243
264,-3.28,1.4615,69.64320000000002,110.02526297279807,268.21299999999997,10.832582413610435,279.301,279.05573479191,9.009168480202892,2.3950312155731206,6.664013764310384,41.120297275221745,19,3.5221050471773503,5.223950435509743,13.880468888623982,6.06636706846161,2.2573525863881496,1.105263157894737,653.3445828576388,10.016085832682709,5.1733944490582315,100,3.5692830627758263,2.2152498601512396,2.2268036252145667,1.2861841761351371,2,1,2,13.090417626335174
280,-3.4,2.0430999999999995,52.14000000000004,80.65482499185119,164.11899999999997,8.25780788079628,183.271,183.13905342791,6.270055610029663,2.090791704813999,5.0782982619848624,12.654955790432378,13,2.039149130992431,5.0782982619848624,9.941311299868556,31.75930659853792,2.0763707772183033,1.0769230769230769,141.0257051333355,8.25780788079628,3.3206790806774142,76,3.3206790806774142,1.2651194830787664,2.039149130992431,1.2651194830787664,0,0,0,12.21
288,-3.51,1.4529,63.091200000000015,98.57832206048985,240.20299999999997,9.501684392336198,249.27500000000003,249.04517010791,8.077316827624754,2.300312365529372,6.1240221722526185,47.44761734998629,17,3.20347357227182,4.683958843451978,12.303118619434356,6.06636706846161,2.233483921901366,1.0588235294117647,595.9628413066204,8.685187811408472,4.788291789233946,88,3.184180402951544,2.033050617686161,1.931931747555208,1.1383563571626896,2,1,2,11.338809720466916
304,-3.67,1.9022999999999992,56.19800000000003,97.56700511259339,239.01299999999998,9.345902860575475,248.085,246.99342308791,7.092224152875015,2.1443574421353735,5.126528251624149,28.244367832867482,15,2.207196708120973,4.370599305605694,11.259148545064338,23.20187978046503,2.269549044505596,1.4,352.5207793847902,7.834044968538564,3.742403336575587,82,2.8987674293629966,1.4539456104930824,1.6767300401161962,0.9908972091020078,1,1,1,12.141073205401563
309,-3.7,1.771,69.73850000000003,111.06554373543099,240.17299999999994,10.49824756328785,253.277,253.08701785591,9.092224152875014,2.463074257573089,5.999123781643924,71.28765809124549,19,3.038347195238968,5.999123781643924,13.828062645816686,55.4546737473835,2.177327646293081,0.9473684210526315,602.4009276194483,10.49824756328785,4.361335770854347,96,4.361335770854347,1.8415242315892721,3.038347195238968,1.8415242315892721,2,2,2,13.022119949627317
331,-1.6,-2.1798,33.18149999999999,61.302289765458276,152.069,5.379445409770841,158.117,158.043990052,5.092224152875015,2.093514055974219,2.767072974075046,0.0,11,1.060947935534441,2.767072974075046,8.430721420318147,0.0,1.864137210956034,1.5454545454545454,225.37706033746232,5.379445409770841,1.9043135219412242,60,1.9043135219412242,0.6606811890858992,1.060947935534441,0.6606811890858992,0,0,1,7.318577633007602
334,-1.63,1.5807,39.760000000000005,61.61689002869332,128.08599999999998,7.023603362114274,142.19799999999998,142.099379688,4.337222523091416,1.6021581478790754,3.3653550716504106,0.0,10,1.2460189139801696,3.3653550716504106,8.361807319565798,20.771211599071872,2.1575941628912694,1.2,151.13075145540296,7.023603362114274,3.551968133629258,58,3.551968133629258,0.4912693486157681,1.2460189139801696,0.4912693486157681,0,0,0,9.34
342,-1.89,1.793,42.484000000000016,63.07940657528498,140.09699999999998,5.7805981960654815,146.14499999999998,146.036779432,5.360173345306137,2.0412258289597847,3.35040630740838,46.818325913919466,11,1.5285353991729589,3.35040630740838,7.681798275874712,18.19910120538483,2.0840599625208287,1.0,428.5108208761056,5.7805981960654815,2.2922570838438423,54,2.2922570838438423,1.0113830342838968,1.5285353991729589,1.0113830342838968,2,1,2,6.160248407637458
346,-1.95,-1.9559,63.71050000000003,107.62651212229626,252.14499999999995,9.97022520266721,267.265,267.10878138009,9.1302289553358,2.943194274176826,5.883447358625268,18.59053071483923,19,3.3756474203328906,5.883447358625268,13.568549621822843,4.9839785209472085,2.316134603062699,1.4210526315789473,601.3927524598979,9.97022520266721,4.5053583080577,102,4.5053583080577,2.3413852977734275,3.3756474203328906,2.3413852977734275,2,0,3,12.301818305334772
348,-1.96,1.4008,34.6588,53.704124215596465,116.07499999999997,5.164862962722324,124.13899999999997,124.052429496,4.342535255101096,1.8934931172271934,2.6633295026354,24.26546827384644,9,1.0851702186431136,2.6633295026354,6.69023444431199,12.13273413692322,2.224673531587158,1.3333333333333333,195.86256853719752,5.164862962722324,1.6718488391821222,48,1.6718488391821222,0.6297770429967046,1.0851702186431136,0.6297770429967046,1,1,1,5.947877237851663
356,-2.07,2.25242,53.10700000000001,78.64428296155037,182.18699999999998,7.875786734649967,189.243,189.036068224,6.360173345306137,2.616339795445599,4.855979979992141,30.089872771846366,13,3.169625909062244,4.039483399064415,8.836498814253964,23.469520014857956,2.2617607934100157,1.3846153846153846,578.5955126788882,7.059290153722241,4.0163312700950495,64,3.00723234756556,2.59290359665308,2.1593605850427706,1.568847051660603,3,1,3,7.028786550436946
371,-2.29,-0.35380000000000006,34.5094,55.14269411512977,132.082,4.957376019843031,136.11399999999998,136.038510748,4.877010097711745,2.3571021521226503,2.7450857894158376,23.008444228652912,10,1.2288691748696006,2.7450857894158376,6.974691494688164,0.0,1.9352672434711293,1.2,400.94019739120694,4.957376019843031,1.8328038570710459,50,1.8328038570710459,0.7762550738449225,1.2288691748696006,0.7762550738449225,2,0,2,5.159860161857645
372,-2.3,2.4418000000000006,64.51480000000002,89.53322083398305,184.15699999999995,8.480609473082808,198.269,198.115698448,7.237183443017882,2.2479805707246365,4.927191460468011,59.65783953108687,15,2.3676866829674794,4.927191460468011,10.673362107437434,24.26546827384644,2.125550605216868,0.6,385.5980616534615,8.480609473082808,3.659939942891029,76,3.659939942891029,1.5066792725983953,2.3676866829674794,1.5066792725983953,2,2,2,9.589508526716504
375,-2.34,-0.29319999999999946,61.89940000000003,94.73619936070219,206.14,9.650461522375814,222.268,222.12370317209,7.613392202930193,2.264893165389534,4.875040856083603,24.26546827384644,16,1.7381241672062673,4.875040856083603,11.966255326250886,6.06636706846161,2.127245396119764,1.5,388.5709943614489,9.650461522375814,3.4043996570307753,86,3.4043996570307753,1.0110744039109374,1.7381241672062673,1.0110744039109374,1,1,1,12.03163323782235
380,-2.4,2.864820000000001,70.09700000000002,107.8773171733006,248.14899999999994,10.773292259888194,260.24499999999995,260.06847348400004,9.168233757796585,2.841898446474252,5.726302449832604,34.37947212740908,19,3.02848807611262,5.726302449832604,13.568549621822843,0.0,2.412758525530999,1.105263157894737,825.070503587223,10.773292259888194,4.1553213863877865,98,4.1553213863877865,2.2841549239486825,3.02848807611262,2.2841549239486825,3,1,3,11.64865884053962
