,logS,MolLogP,MolMR,LabuteASA,HeavyAtomMolWt,Chi0v,MolWt,ExactMolWt,Chi1,AvgIpc,Chi1v,SMR_VSA7,HeavyAtomCount,Chi3v,Chi1n,Chi0,PEOE_VSA6,BCUT2D_LOGPHI,FpDensityMorgan1,BertzCT,Chi0n,Chi2v,NumValenceElectrons,Chi2n,Chi4v,Chi3n,Chi4n,NumAromaticRings,NumAromaticCarbocycles,RingCount,Kappa1
27,-2.7031744039,2.9815000000000014,55.683000000000035,79.70325373861478,170.17199999999997,9.115740663288149,189.32399999999998,189.118735228,5.756748817474191,2.0449397679074366,5.659904658055462,0.0,12,2.306884503260324,4.674306098401974,9.397341225498538,32.53309654846299,2.085020215846436,1.1666666666666667,121.69694286392863,8.299244082360422,3.901234636613543,72,2.6859683803273833,1.6610734756715075,1.5130599038470114,1.0489745289300585,0,0,0,11.820000000000002
28,-1.7796231349,4.328400000000002,61.326500000000024,86.97796986821221,207.10399999999996,8.776939520944607,215.16799999999998,215.02564254609,7.360173345306136,2.296157239977315,5.875090191871453,48.53093654769288,15,3.6051241882058727,4.697579853031274,10.25071237662706,30.33183534230805,2.339780127644852,0.8666666666666667,700.3760069281869,7.882512329944692,4.54030479743777,72,3.361705353935477,2.8035279598505345,2.459238409020374,1.7678586377514376,3,2,3,8.632476996850189
29,-2.6229591952,1.9868999999999999,42.054500000000026,65.11169376005317,140.09699999999998,5.987704977252029,148.16099999999997,148.052429496,5.342535255101096,2.066172828612932,3.2128824438462016,48.73630296602433,11,1.1998627496088368,3.2128824438462016,8.104448006685086,24.778036888983326,1.9968378397456332,1.3636363636363635,251.52506007307377,5.987704977252029,1.9380006792141287,56,1.9380006792141287,0.717964355323261,1.1998627496088368,0.717964355323261,1,1,1,7.536044538706258
30,-2.8265354685000004,2.556020000000001,55.74980000000004,80.41528955807264,160.13099999999997,8.670828234631557,178.275,178.135765196,6.032805283882037,2.0343697924159883,4.698255142842578,35.392371257240434,13,2.193192983621247,4.698255142842578,9.897341225498538,43.67639416492468,2.2060795478161492,1.3076923076923077,276.2078950935822,8.670828234631557,4.488157024025589,72,4.488157024025589,1.4305927571037058,2.193192983621247,1.4305927571037058,1,1,1,10.262101806239736
31,-2.6959998037,2.3612,49.780800000000035,74.48164058474893,148.11999999999998,8.007691527815027,166.264,166.135765196,5.659031836028822,2.0477885791168693,4.957474856844816,11.64912463690315,12,3.983147048644562,4.957474856844816,8.767584713501616,25.496599036284394,2.591033671788827,1.5833333333333333,215.04400223825917,8.007691527815027,4.794926908769336,68,4.794926908769336,2.8864895334930645,3.983147048644562,2.8864895334930645,0,0,3,8.305121210242419
32,-1.6471414632,2.401700000000001,41.80300000000001,62.81447888951695,124.09799999999997,7.106918903213131,140.22599999999997,140.120115132,4.494800481421251,1.5428442156949502,4.012184557722379,0.0,10,2.1529023576926627,4.012184557722379,7.776020881938894,20.771211599071872,2.3561291215285407,1.5,146.80725598781606,7.106918903213131,4.393085398250948,58,4.393085398250948,2.0822449055174506,2.1529023576926627,2.0822449055174506,0,0,1,7.7734126163391934
33,-3.9515188418,3.4616000000000016,78.52900000000004,118.01221742441733,252.18399999999994,11.119567906847493,268.312,268.10994437200003,9.808861750289882,2.522433229704533,6.374680001656682,67.25225940658687,20,2.723739763932755,6.374680001656682,14.208896013370174,55.10987223129138,2.2879250425753463,1.0,575.7988048405728,11.119567906847493,4.082267985302924,102,4.082267985302924,1.8015112774542312,2.723739763932755,1.8015112774542312,2,2,2,13.87185354102864
34,-5.1231687481,1.4251999999999998,120.14900000000003,192.2988608299848,460.44700000000023,19.61783084394897,488.67100000000033,488.0667018559999,13.818028087588694,2.6766215801016093,11.410854017182949,0.0,29,4.315507924273382,8.881031889048247,22.12310957574326,0.0,2.222021554864994,0.4827586206896552,436.0525055103621,16.04012207994931,7.826015983091583,168,6.037161601091753,2.5684679607306293,3.421080733273466,1.8381712173904083,0,0,0,28.28
35,-4.952868802799999,4.657380000000004,87.28960000000004,126.63155963072929,260.20699999999994,13.703828267758421,284.399,284.177630008,9.640771541371619,2.403679802273224,7.256614672258462,57.64617722402841,21,4.425497164528582,7.256614672258462,15.9472292782632,38.112942673227685,2.3732217135395897,0.6190476190476191,591.197920970157,13.703828267758421,6.542298274781421,112,6.542298274781421,2.8001460184783844,4.425497164528582,2.8001460184783844,2,2,2,15.429241477125588
36,-5.4730005799,18.769099999999984,270.43599999999896,393.00121142269114,780.6209999999999,42.88217907130014,891.500999999999,890.83024124,31.027605765303285,3.2805297194001826,28.536274497243912,0.0,63,13.111902181777817,28.536274497243912,45.78606047964548,290.44571976196426,2.174833782508276,0.25396825396825395,885.5832274818622,42.88217907130014,19.577135874755967,374,19.577135874755967,8.799068304969076,13.111902181777817,8.799068304969076,0,0,0,61.41
37,-3.8230431676,3.0119000000000016,54.48600000000005,81.66373950134626,164.11899999999997,9.515167193676994,186.29499999999996,186.161979944,5.848353872014525,1.8100535687868446,5.004983837549123,0.0,13,1.7812877324333884,5.004983837549123,10.483127663125442,27.694948798762496,2.254339876416293,1.3846153846153846,155.96343903735325,9.515167193676994,4.879101347586589,78,4.879101347586589,1.6219849209148656,1.7812877324333884,1.6219849209148656,0,0,0,12.47
38,-1.0042604536,1.9524199999999998,38.35200000000001,55.745877443633304,110.09499999999998,5.886371184255383,121.18299999999998,121.08914935199999,4.325698502695489,1.9003726279897948,3.2418245963947334,29.586957195081755,9,1.380867523504436,3.2418245963947334,6.69023444431199,12.990104268152233,1.9780602590194585,1.4444444444444444,176.26405299160075,5.886371184255383,2.1613819480226706,48,2.1613819480226706,0.7075726083328975,1.380867523504436,0.7075726083328975,1,0,1,6.272699386503069
39,-2.9799872046,2.371200000000001,62.903800000000054,98.18202632880626,204.13999999999996,10.771781865935457,228.33199999999997,228.172544628,7.413591357920932,2.164098800205941,6.299885480481977,0.0,16,3.569962745632218,6.299885480481977,12.292528739883947,27.19203322199788,2.3490504693015857,1.3125,235.3322056507385,10.771781865935457,5.47740767517718,94,5.47740767517718,2.4978857980607936,3.569962745632218,2.4978857980607936,0,0,1,13.494808813998704
40,-4.1510889183,3.7177000000000024,92.76200000000007,144.73754560065805,308.204,14.974116583750593,338.44400000000013,338.2093240599999,11.846866552750667,3.0376745307837045,8.993670249161262,23.259637120317212,24,3.8579616008891455,8.993670249161262,17.037323138116363,26.689117645233267,2.3506771836504794,0.7916666666666666,475.0701059180237,14.974116583750593,5.855063875007728,136,5.855063875007728,2.5309453027170665,3.8579616008891455,2.5309453027170665,1,1,2,19.030431376738058
41,-0.1758743764999999,0.5857,7.032,12.904786430755784,31.009,1.3779644730092273,34.033,34.021878316,1.0,1.0,0.3779644730092272,0.0,2,0.0,0.3779644730092272,2.0,0.0,1.1558472183733948,1.5,2.0,1.3779644730092273,0.0,14,0.0,0.0,0.0,0.0,0,0,0,1.9299999999999997
42,-3.9885265275,3.144400000000002,63.87400000000004,95.44547201336799,200.15199999999996,9.004212835197082,214.26400000000004,214.099379688,7.949489742783179,2.372544208052595,5.306965764699408,60.6636706846161,16,2.1072011422384533,5.306965764699408,11.054195474990921,36.39820241076966,2.095416751834231,0.5625,356.0952225964737,9.004212835197082,3.3230284842289604,82,3.3230284842289604,1.3524761390978746,2.1072011422384533,1.3524761390978746,2,2,2,10.554231552738797
43,-7.2780387128,5.998200000000005,112.04680000000005,161.05929020291927,351.15100000000007,17.112721820746607,379.37500000000017,378.162954256,11.886977772809995,2.599991248502864,9.815691694902393,55.55870971458784,25,5.924351083888404,9.059762748883937,18.723250160202095,63.02956271615075,2.3599680221555133,0.64,716.9411214738501,15.600863928709696,7.1489694929722996,136,6.393040546953845,4.166944648707854,4.982628473322952,3.4533437773509172,2,2,2,19.938339986313494
44,-1.4396051212999998,4.547160000000003,153.6724999999998,236.70426675933675,542.4230000000003,23.30954462563683,568.6310000000004,568.15478013191,19.395773171155216,2.935043986392909,14.113261197264787,116.8011011783507,41,8.198174741510888,12.705012906800924,29.637099243645668,48.53093654769288,2.408873685291906,0.8536585365853658,1882.2634840191326,22.493048044709102,11.254588821652737,208,9.906514125561428,5.918406650051997,7.321735273904596,5.284818312643461,4,4,5,27.75503576644143
45,-4.0217535152,2.6027000000000005,57.10500000000003,90.49476953007317,192.12899999999996,9.199436366079754,210.27299999999994,210.125594436,7.236382105218447,2.5101809080678317,5.6489951348967535,12.152040213667762,15,2.4964917560486453,5.6489951348967535,11.096011838247808,38.33824228213641,2.171105183750146,1.3333333333333333,255.59284654013777,9.199436366079754,3.8812110082990325,84,3.8812110082990325,1.5885074577467313,2.4964917560486453,1.5885074577467313,0,0,1,11.952046109510087
46,-4.7725704235,2.9987000000000013,43.75200000000002,63.322464718156304,120.10999999999997,7.146264369941973,136.238,136.125200512,4.621027033568037,1.868520927282636,4.287693700234704,11.64912463690315,10,3.744517165725251,4.287693700234704,7.3533711511285205,25.496599036284397,2.583642979326938,1.5,186.21499122004107,7.146264369941973,4.49042208974512,56,4.49042208974512,2.6590915110650326,3.744517165725251,2.6590915110650326,0,0,3,6.450201165867344
47,-4.909505216,2.6728000000000005,47.77700000000003,60.68613837789019,144.23699999999997,9.408248290463863,162.38099999999997,162.089618256,3.7071067811865475,1.1431558784658322,10.22474487139159,0.0,9,5.511351921262151,3.408248290463863,7.707106781186548,0.0,2.119530569198299,0.6666666666666666,76.2114326716684,7.408248290463863,13.59279326771846,56,4.326806944007555,8.267027881893227,0.6123724356957946,0.9185586535436919,0,0,0,9.393766233766234
48,-2.7599573667,2.0319,16.303,37.441673836143444,112.025,3.2189646732234567,114.04100000000001,114.009262944,2.9433756729740645,1.3143204867061786,1.3594823366117283,12.405809563016664,7,0.30758878857717536,1.3594823366117283,6.077350269189626,6.578935683598497,2.234065607031414,1.2857142857142858,79.42592196522058,3.2189646732234567,0.9026575035477905,42,0.9026575035477905,0.0,0.30758878857717536,0.0,0,0,0,6.46
49,-0.6229779303,7.721610000000009,210.43139999999937,314.5758583472037,706.6110000000001,32.45291607378841,752.979,752.2833517719101,25.24741312944694,3.1430757014094297,20.601968458571537,154.559589297114,53,11.197296471162497,17.785471877643815,38.33792356750806,24.26546827384644,2.36385197159857,0.5094339622641509,2091.618504216949,30.819922911932956,15.630978525680487,278,12.871672903170705,7.761997014543534,9.534728145411822,6.680104276197093,5,5,5,39.398735852144
50,-4.1391336425,1.2939,15.182,34.6522312788732,247.97400000000002,5.791146018743747,247.97400000000002,247.8950732,1.4142135623730951,0.9182958340544894,8.185352771872449,0.0,3,0.0,0.3333333333333334,2.7071067811865475,0.0,,1.3333333333333333,23.774437510817343,1.2247448713915892,5.012484413940854,18,0.0680413817439772,0.0,0.0,0.0,0,0,0,4.128311688311689
51,-4.1359426126,3.3510000000000018,65.22500000000005,97.6260073642205,200.15199999999996,10.324568270435499,220.31199999999998,220.14632988,7.532805283882037,2.170449825821273,5.790822991185122,35.89528683400505,16,2.3169235059793336,5.790822991185122,12.018661569058182,37.255572541998674,2.174304714900816,1.25,327.84839499722005,10.324568270435499,4.646138434442054,88,4.646138434442054,1.6868476180230727,2.3169235059793336,1.6868476180230727,1,1,1,12.758073519400952
52,-2.6038411441,1.8461000000000007,142.94409999999985,225.31987819467042,560.4400000000002,21.640020621648723,575.5600000000003,575.03477617973,18.94752687406296,2.9069734650723262,14.114171698803501,121.51604640413031,40,7.701367295133369,11.297675117875773,28.656125291633362,54.59730361615449,2.3333637983789743,0.65,2276.6510505092874,20.00702745979327,11.073811254363948,202,8.377661862181329,5.461232570808117,5.912025093340389,4.097145373090342,5,5,5,26.831528542823328
53,-0.0700526508,1.1988999999999999,48.204800000000034,74.68011215421217,156.09599999999998,8.246837839553127,176.25599999999997,176.1412445,5.663902460147014,2.013712050577841,4.538230454420642,0.0,12,1.3229659987837619,4.538230454420642,9.397341225498538,6.923737199690624,1.9408202420555931,1.25,93.77443751081735,8.246837839553127,3.0678868740359877,74,3.0678868740359877,0.7452716954584814,1.3229659987837619,0.7452716954584814,0,0,0,11.879999999999999
54,-4.2169166627,3.264400000000002,59.53600000000003,93.24205199901515,204.13999999999996,8.49824756328785,214.21999999999997,214.06299418,7.84333659290053,2.3115289161242996,4.841987931205577,60.6636706846161,16,1.8887792574020377,4.841987931205577,11.217332181807452,36.39820241076966,2.1228239453295257,0.6875,407.6186271235691,8.49824756328785,3.0802292044022157,80,3.0802292044022157,1.1903566421903133,1.8887792574020377,1.1903566421903133,2,2,2,10.235362076049029
55,-4.1519109764,2.8895000000000017,49.595000000000034,74.6091943547654,152.10799999999998,8.006731025239716,170.25199999999995,170.130679816,5.756748817474191,2.062889779340188,4.571584119218876,12.841016132019288,12,1.9317590990244005,4.571584119218876,9.397341225498538,33.26805332883177,2.1355347442183805,1.5833333333333333,140.7740056622918,8.006731025239716,2.8509536313038994,70,2.8509536313038994,1.1175239854110548,1.9317590990244005,1.1175239854110548,0,0,0,11.21
56,-3.3285834497000004,2.6637000000000013,60.776000000000046,93.0536626905066,219.63499999999996,11.101278977538556,240.80299999999994,240.09484874199998,6.7426406871192865,2.1605294429513613,7.6869069519485596,0.0,14,5.128037533302409,5.220532815545575,10.86396103067893,0.0,2.1776486148006615,0.9285714285714286,118.20592425326386,9.345350031520102,5.8846017152448695,86,2.7745864346667655,4.254594725303127,1.7093458444341367,1.2845676208114964,0,0,0,14.38688311688312
57,-4.3876832538,3.600400000000003,76.82300000000005,119.63095892256436,256.17199999999997,12.185034925733243,278.348,278.151809184,9.701907262607799,2.472514632476845,7.135410681680073,35.392371257240434,20,2.8289865989409635,7.135410681680073,14.794682450997078,38.821851782156486,2.1232332074785645,0.85,398.85794216890986,12.185034925733243,4.524528945358464,110,4.524528945358464,1.6130257701644908,2.8289865989409635,1.6130257701644908,1,1,1,16.215066079295156
58,-1.7922611704,5.607920000000005,163.54679999999968,255.1964320867176,604.4920000000002,26.334278220011093,632.7160000000002,632.12980501582,20.428465241606318,2.8979850074660582,16.275727571947293,104.16545146466287,44,10.153642304216417,13.459230991019565,32.46337265727874,36.39820241076966,2.4150761557484546,0.5454545454545454,2015.794744236064,24.70128505815564,13.584731359916393,228,10.951738198060944,8.050169009764655,7.89731931766125,6.189518599740155,4,4,5,31.076950602420776
59,-4.4255032449,3.730800000000002,75.36300000000004,115.95453798765959,240.17299999999994,12.732816560899362,266.381,266.188194692,8.790601455632679,2.5528335415715424,7.220051237716592,11.64912463690315,19,3.6147193740992636,7.220051237716592,14.576985790260121,39.34407343566565,2.2678973105218403,1.263157894736842,368.1903353571112,12.732816560899362,6.408206710412758,108,6.408206710412758,2.9904914652058263,3.6147193740992636,2.9904914652058263,0,0,1,15.935928411633109
60,-5.424547549700001,3.0962000000000014,79.01750000000004,125.67658955965013,268.183,12.599248488106339,291.367,291.16018279591003,10.1302289553358,2.466002307750529,7.652648102985397,29.828919765543436,21,3.306159348311525,7.652648102985397,15.501789232183626,45.448666937246685,2.1378342462818547,0.9523809523809523,436.6082594494217,12.599248488106339,5.157225757659348,116,5.157225757659348,2.0679813017079676,3.306159348311525,2.0679813017079676,1,1,1,17.212192066805848
61,-5.4919252104,3.2977000000000025,72.44200000000004,108.4148916759397,228.16199999999995,11.180410318092067,248.32199999999995,248.1412445,8.613392202930193,2.3628539553551207,6.104295497166464,35.90493987237732,18,2.467190516726488,6.104295497166464,13.380468888623982,25.980208536304467,2.118229765927792,1.2777777777777777,390.7046703843559,11.180410318092067,4.456512363264467,98,4.456512363264467,1.322620508350291,2.467190516726488,1.322620508350291,1,1,1,14.291614294516327
