,logS,MolLogP,MolMR,LabuteASA,HeavyAtomMolWt,Chi0v,MolWt,ExactMolWt,Chi1,AvgIpc,Chi1v,SMR_VSA7,HeavyAtomCount,Chi3v,Chi1n,Chi0,PEOE_VSA6,BCUT2D_LOGPHI,FpDensityMorgan1,BertzCT,Chi0n,Chi2v,NumValenceElectrons,Chi2n,Chi4v,Chi3n,Chi4n,NumAromaticRings,NumAromaticCarbocycles,RingCount,Kappa1
22,-4.095840344784016,3.6281000000000025,96.51650000000001,171.85080764151428,427.6840000000001,16.115596352039052,440.788,440.07754959600015,14.180559115991949,3.1254558335799594,9.150411021946054,63.947401476489105,30,5.244712800574166,8.772446548936825,21.629027554137902,22.880692054348994,2.3754287635330105,1.2333333333333334,1114.8546626747705,15.359667406020598,7.001822658498367,156,6.62385818548914,3.6771042643377454,4.837512673833561,3.363139699298197,3,1,4,20.203279476107408
23,-4.802289532819696,2.8672000000000004,105.71560000000002,161.0578803874582,358.25200000000007,15.229538047471236,377.40400000000017,377.148789468,13.652198343190415,3.3666730713823476,8.810896817194857,60.160755107851486,28,4.485792923783735,8.810896817194857,19.509860921691395,18.19910120538483,2.29009340010707,1.1785714285714286,1029.9404484471647,15.229538047471236,6.255163189033913,142,6.255163189033913,3.1074709283769777,4.485792923783735,3.1074709283769777,3,2,4,17.596202467455196
24,-4.230186250510939,5.112000000000004,110.95290000000001,177.2915038168036,405.27400000000017,16.64041285101312,426.4420000000002,426.16674595200004,14.842355158540423,2.784644280832982,10.004448093074028,77.61497816601003,31,5.437812435717099,10.004448093074028,22.009860921691388,30.33183534230805,2.3813959769608624,1.064516129032258,1085.6797366485134,16.64041285101312,7.481832357318195,160,7.481832357318195,3.9542831158905236,5.437812435717099,3.9542831158905236,3,2,4,20.836715063171532
25,-3.961124607113098,3.990400000000003,115.01620000000001,178.54231182246866,390.30100000000016,16.848160218485315,411.4690000000001,411.18075829200006,15.242316078466889,3.7334918100972554,10.560619735420724,72.83438569322182,31,5.764463951095132,10.560619735420724,20.785881803630286,12.13273413692322,2.3902900023849942,1.032258064516129,1266.187844463859,16.848160218485315,8.207278634534843,154,8.207278634534843,3.773693498765669,5.764463951095132,3.773693498765669,4,1,6,17.998580344975245
26,-4.105681629452928,5.101100000000003,108.10970000000002,162.58841450625567,351.2790000000001,15.476235614530806,372.44700000000006,372.17502489200007,13.792826335683712,3.3715951983028973,9.657208968287817,84.065591086972,28,5.566243054301061,9.657208968287817,18.92407448406449,30.33183534230805,2.3757176574557404,1.0714285714285714,1120.2583774857067,15.476235614530806,7.322959855888352,140,7.322959855888352,4.232894421869846,5.566243054301061,4.232894421869846,4,2,5,17.075933283816717
27,-3.95031592816156,3.8500200000000024,91.04000000000003,134.03521614260262,284.23699999999997,12.846814124272267,300.365,300.13749651200004,11.309663088089318,2.947852885592824,7.579054714167551,78.6397997553805,23,3.932304811744007,7.579054714167551,15.6480536021256,30.33183534230805,2.2889053937293267,1.0,957.45026013744,12.846814124272267,5.538193305489524,112,5.538193305489524,2.858917782268501,3.932304811744007,2.858917782268501,4,1,4,13.63907071383988
28,-4.372285821681655,3.392640000000002,121.76700000000005,180.9276489478462,388.3050000000002,18.591165384534108,416.5290000000002,416.232459516,14.923055291019512,3.177276418855059,11.014278398320583,63.46135140082572,31,6.40533545135015,11.014278398320583,21.697941654890254,12.990104268152233,2.2869636975466228,1.032258064516129,1343.9383748284101,18.591165384534108,8.749146942015617,160,8.749146942015617,4.661052656308883,6.40533545135015,4.661052656308883,4,0,5,19.877042254791288
29,-3.873254252036768,2.9075200000000008,68.72920000000002,104.3657294878291,235.60899999999995,10.505863162936555,248.71299999999997,248.071640716,8.092224152875014,2.699280828725715,6.05366916195224,34.47911400567161,17,3.8296690976001866,5.675704688943013,12.154336059449747,17.667306958694127,2.316028337171768,1.4705882352941178,629.8714375573276,9.749934216918101,4.976046308525221,88,4.5688461817846155,2.6775309121261857,3.420207585173524,2.525033561428736,2,1,3,10.659988740851942
30,-3.9855866417620778,3.792300000000002,112.82810000000003,168.09596301079557,364.2830000000001,15.9537330274854,386.4590000000002,386.18550932400007,14.292826335683712,3.1673236844849835,9.821601454983226,60.92462369091903,29,5.241529992983665,9.821601454983226,19.631181265251033,18.19910120538483,2.3361595976646874,1.0,1117.4737016752715,15.9537330274854,7.190360622718905,146,7.190360622718905,3.799715788227694,5.241529992983665,3.799715788227694,4,2,5,17.63514061743983
31,-4.017106727730695,3.329620000000002,88.62600000000006,140.3498849177182,323.098,14.68850414965066,343.25800000000004,342.10141662,10.363081100704113,2.7446544953242293,7.772215560647986,39.89317682886733,22,4.130218868943691,7.01628661462953,16.275656403009393,23.20187978046503,2.2641770028716213,1.2727272727272727,644.4678391789757,13.176646257613749,6.237992444752231,120,5.423592191271019,2.441408891387868,3.391189590205674,2.153328642005519,2,1,2,17.06016904160207
32,-3.968815184644346,2.4907000000000004,93.69720000000002,144.80035592315113,318.23100000000005,14.190772921624959,337.38300000000015,337.15387484800004,12.152198343190415,3.291814176372564,8.19303377776758,48.04701140676951,25,4.369409381965728,8.19303377776758,17.388540578131753,12.13273413692322,2.274596303303174,1.36,940.8470664374266,14.190772921624959,6.075507390854455,128,6.075507390854455,3.218039093522616,4.369409381965728,3.218039093522616,3,1,4,15.43842485053781
33,-3.858230170038483,3.6064700000000007,101.98780000000004,156.19678415856566,369.2960000000001,15.586755646531973,387.4400000000001,387.116524036,12.836649755057923,2.6037782335737356,10.078276820918244,60.1725618867387,27,4.485737874944874,7.942848347003699,19.440946820939047,12.13273413692322,2.2813971936863906,1.2222222222222223,1072.8520652668935,14.770259065604247,8.250645828041879,140,5.95199473880325,3.3377206344831527,3.6015407095215646,2.522079492796927,3,2,3,18.713101556907564
34,-3.806128562510608,3.2174200000000015,90.36170000000004,139.3144723811487,317.72,14.362671143113426,337.8800000000001,337.11279432000003,10.597356788324019,2.871934744714072,8.671226053870575,33.628411422286085,22,5.0560362173485665,7.476764999933623,15.526733258565956,18.524677089923138,2.2310808521894985,1.4090909090909092,631.9002970581354,12.790245616167244,7.531107230547511,118,5.824534472844639,3.875271349320732,3.9764128933847664,2.890489549403812,2,0,3,15.647923499124358
35,-4.273357320596236,5.276820000000005,130.90250000000003,194.03719844736426,416.3760000000002,19.822055510337854,446.6160000000002,446.2027992,15.393484514091925,3.2545297987384867,11.92002051699764,82.04778363217731,32,7.43843683621377,11.103523936069914,22.71696770287794,54.59730361615449,2.3943851782079753,0.9375,1095.608844789207,19.005558929410128,10.170257407072201,166,8.882356305353445,5.557550172202535,6.449762404743589,4.7220948375710385,3,2,4,22.280241292031775
36,-3.9895863140379695,3.432400000000002,160.83279999999965,247.39414407108424,555.4490000000002,24.734186128184056,588.7130000000002,588.243121516,20.248753793714997,3.5790648250228965,14.922834517621222,58.48042643521378,42,9.05618163005445,14.106337936693498,29.54287663758149,18.26052307762536,2.3747415499944147,1.1904761904761905,1663.2259655840426,23.91768954725633,11.855727762952306,218,10.878206955586403,6.477954663715866,8.019698668866335,5.629238017741043,4,1,6,28.087580449964154
37,-3.879845084722528,1.5447799999999998,86.67070000000005,134.47888314649555,292.217,13.359494738657975,312.377,312.16985926,11.113392202930193,3.030636671606416,7.771394497917138,18.59053071483923,23,4.666127630914037,7.771394497917138,16.396976746569035,6.923737199690624,2.282020330965898,1.565217391304348,748.3535718086016,13.359494738657975,6.05608503907966,120,6.05608503907966,3.255869701711656,4.666127630914037,3.255869701711656,2,0,3,15.282399930999288
38,-3.699024739346983,3.7721000000000027,121.49700000000007,184.54228139005625,388.29700000000014,18.549529003780144,420.5530000000004,420.24129288399996,14.999637663974573,3.3435614430467915,11.255892863132097,60.160755107851486,31,6.728200451072285,11.255892863132097,21.846724214874857,54.59730361615449,2.393259462882741,1.032258064516129,911.259136581459,18.549529003780144,9.006806102031938,164,9.006806102031938,5.010140759377108,6.728200451072285,5.010140759377108,2,2,4,21.567454083483984
39,-3.8912286964344855,4.705000000000004,125.26459999999999,191.17449023295498,425.7500000000002,18.47131087228736,449.9420000000001,449.161852688,15.418723993369941,2.792745581475483,10.869255840828922,71.00779291959275,32,5.775592220791428,10.491291367819695,22.66456146007064,23.733674027155736,2.3666252500390237,1.09375,1132.1314468673768,17.715381926268904,8.239108583947862,164,7.802672803475877,4.165332699907756,5.523615905451943,4.039344542238014,3,2,4,21.76960714384382
40,-3.8934886894344856,4.705000000000004,125.26459999999999,191.17449023295498,425.75000000000017,18.47131087228736,449.9420000000001,449.161852688,15.418723993369941,2.785074810001673,10.869255840828922,71.00779291959275,32,5.739108852279179,10.491291367819695,22.66456146007064,23.733674027155736,2.368931245057809,1.15625,1149.3814468673768,17.715381926268904,8.24256290764181,164,7.806127127169825,4.256199960769627,5.50401174949144,4.065912112630428,3,2,4,21.76960714384382
41,-3.819175646406586,1.5701999999999994,79.77640000000001,134.48400703309625,325.189,12.33906778099915,338.293,338.1102936960001,11.414834803611855,2.5497520018593463,7.066432141256133,36.286716343459446,24,3.312376114933296,7.066432141256133,17.156489770562874,0.0,2.276604918825172,1.2083333333333333,734.0347925169074,12.33906778099915,5.064828175874809,126,5.064828175874809,2.1870964974654363,3.312376114933296,2.1870964974654363,2,0,3,15.965722899509535
42,-3.746612951182221,2.666400000000001,93.42320000000004,157.13947349724796,373.22900000000004,14.479747040724638,388.34900000000005,388.11471038,13.35919191094603,3.1408801619643025,8.535984717656753,71.67908760069987,28,4.669298624624648,8.535984717656753,19.888540578131757,18.19910120538483,2.3697270931582355,1.1785714285714286,1060.5133992348287,14.479747040724638,6.387605715356119,144,6.387605715356119,3.4007396229840423,4.669298624624648,3.4007396229840423,3,1,4,18.024348277732518
43,-3.753207308947906,2.0951199999999996,93.11620000000003,148.80840269139546,335.23300000000006,14.146467825516558,352.369,352.1335540040001,12.541713895658194,3.091351293405277,8.318703847170488,71.42994137328417,26,4.6349548432305285,8.318703847170488,18.25878406613483,6.06636706846161,2.278661994762065,1.3076923076923077,1013.696697060537,14.146467825516558,6.303506158351207,132,6.303506158351207,3.353048043488481,4.6349548432305285,3.353048043488481,3,1,4,16.259367398907386
44,-3.8539348443874593,2.0482999999999993,82.47620000000003,132.46303100574195,301.6479999999999,12.455183176035055,315.7600000000001,315.07745436799996,10.681540550352057,2.555843416115844,7.2918970978148225,64.94142585113113,22,3.944107655197295,6.913932624805595,15.526733258565956,29.800041095617345,2.297500471270449,1.2272727272727273,705.5469234659057,11.6992542300166,5.356712599885501,112,4.949512473144895,2.79103796708837,3.5999016072915597,2.551955115301743,2,1,3,14.533641975308644
45,-3.791120622349024,3.844400000000003,95.93300000000006,143.8020462013553,298.23600000000005,14.390584019452467,323.4360000000001,323.18852904,11.631030293135236,2.5990395085465376,8.663307270406277,71.7905736680101,24,4.554941913512512,8.663307270406277,16.94094682093905,60.6636706846161,2.287139859459164,0.9583333333333334,606.5536666760844,14.390584019452467,6.634115885239446,126,6.634115885239446,3.4840947806422333,4.554941913512512,3.4840947806422333,2,2,3,16.71817408357552
46,-3.770918410589384,4.417800000000004,93.40700000000007,138.6346929477823,282.23699999999997,13.766792779364778,307.43700000000007,307.19361442,11.309663088089318,2.826716166694745,8.783223112804032,71.7905736680101,23,5.588159574998902,8.783223112804032,15.6480536021256,60.6636706846161,2.3813004422646507,0.8260869565217391,573.304533673046,13.766792779364778,6.981369044659756,120,6.981369044659756,4.270379301362635,5.588159574998902,4.270379301362635,2,2,4,14.921147645740815
47,-4.2803774265856624,5.234900000000005,126.97500000000008,189.79898365975404,404.3650000000002,19.841081558325538,438.63700000000034,438.234099328,14.783442174451192,3.4736139624936664,12.380774735594006,47.34171667293257,31,7.717388811097604,11.501121924339111,22.062267164498685,51.10304694137992,2.3923927335734723,0.9354838709677419,897.8836511231757,19.02458497739781,11.120534047974537,166,10.172839854975667,5.687533209644475,6.79845228977679,4.954489200265395,2,1,4,22.068204917228503
48,-4.0061758490419965,3.165400000000001,97.0112,144.13779416021603,314.2430000000001,13.424164393461892,331.3790000000001,331.143310164,12.330831138144495,3.146382758371748,8.011986266181731,72.68491875422912,25,4.055986245910132,8.011986266181731,17.062267164498692,30.33183534230805,2.241593344376866,1.04,983.2150586834356,13.424164393461892,5.751767449001444,124,5.751767449001444,2.771461678585391,4.055986245910132,2.771461678585391,4,1,4,15.287802265074992
49,-4.385339090388619,4.995320000000005,121.28450000000002,185.1080022882484,417.7960000000001,18.872833567456496,441.9880000000001,441.139009068,14.452397498181154,3.1831559153996287,11.224408249085634,57.260487616216444,30,6.511851455078813,9.966790964821513,21.250347897697548,23.733674027155736,2.377136785704576,1.2666666666666666,1067.1863870114564,17.300408040510316,8.941917955661493,156,7.65071311365224,4.777542754465737,5.360201916817347,3.829695254564792,3,1,4,20.75027265820397
50,-3.8148039054772553,3.340200000000002,71.59680000000004,112.14076664290671,257.055,11.21425579293307,274.19100000000003,273.068719524,8.202708600407231,2.3447801292906387,6.7488594500589425,33.807819324564484,17,4.068527931940977,5.992930504040487,12.25071237662706,35.68906847185265,2.247978565554435,1.2352941176470589,383.6822536583102,9.702397900896159,5.365516830637727,94,4.551116577156515,2.6681016420952184,3.32949865320296,2.3474132580505604,1,1,2,13.158728350208156
51,-3.844237306434803,2.995440000000002,86.35800000000003,140.64917040880613,341.2530000000001,14.384168087629156,358.3890000000002,358.1075168240001,11.180559115991947,2.803881258934098,8.352367576704587,16.26500318339822,24,5.3887941075314,7.535870995776861,17.645899891012466,0.0,2.3779539644795675,1.125,794.0935644194853,13.56767150670143,7.028289583592618,130,5.825094671597904,3.8409676140519173,4.287661268152653,2.817234487790405,2,0,3,16.940378092663696
52,-4.735175086438941,3.4288000000000016,79.24590000000002,115.9341360202624,252.18799999999996,11.01264900363436,266.3,266.105527688,9.775188245478668,2.9434204018717613,6.292564324352897,60.29123161100295,20,3.164489662268907,6.292564324352897,13.94938298937633,18.19910120538483,2.2107482316126905,1.15,761.7676776672087,11.01264900363436,4.434108246342142,100,4.434108246342142,2.156251286056467,3.164489662268907,2.156251286056467,3,2,3,12.292334289087536
53,-3.781745688435412,4.208300000000003,118.56800000000003,178.42570307363565,374.29400000000015,17.320545116385123,403.52600000000007,403.22597716800004,14.848469228349536,2.797971820392823,10.582537459860559,90.25062787969787,30,5.248668877525651,10.582537459860559,20.434664363614893,36.39820241076966,2.224482524513153,0.8666666666666667,883.1651775271239,17.320545116385123,7.588461211367484,156,7.588461211367484,3.6616309285157542,5.248668877525651,3.6616309285157542,3,2,4,20.539054230459072
54,-3.9293950812164673,3.813200000000003,106.74200000000005,165.45146834974884,355.2630000000001,16.475275111955494,382.479,382.205656324,13.562881945713373,3.090984218987266,9.962292875601474,65.47506037213277,28,6.190171488744161,9.962292875601474,19.672997628507925,24.26546827384644,2.4065603811471266,1.2142857142857142,838.7508972156902,16.475275111955494,7.85159755792723,148,7.85159755792723,4.954901781772628,6.190171488744161,4.954901781772628,2,2,4,18.939918822436308
55,-4.276734808120471,4.351120000000003,123.10290000000005,185.19940300346312,417.3400000000002,19.26891840133619,445.5640000000002,445.194774356,14.756927950821467,3.040975200522035,10.978231791451728,40.78424080659356,31,5.758700550061729,10.161735210524002,22.543241116511005,0.0,2.3619149158695736,1.2903225806451613,1067.4810337101799,18.452421820408468,8.80250272917744,166,7.803431962414659,4.203954435126946,4.5601122149282345,3.1389087573749506,3,1,3,22.895194174991165
56,-3.829186494760939,3.700400000000003,87.01280000000006,126.59132839520743,258.215,12.410570570015462,281.39900000000006,281.177964356,10.364504642955708,2.5677963639370502,7.8589829668875515,60.160755107851486,21,4.406544681186684,7.8589829668875515,14.493353063746348,61.0181252390805,2.2213702330032583,0.9047619047619048,549.5388536791907,12.410570570015462,5.865604286902942,110,5.865604286902942,3.142634674919179,4.406544681186684,3.142634674919179,2,2,3,14.303693978033076
57,-4.727105502960408,2.3686999999999996,109.9026,171.6554985811415,385.27300000000014,16.13803165707928,405.43300000000005,405.1601031,14.491203638441373,3.551547028487366,9.902056647552811,53.975718315125626,30,5.580807962648536,9.902056647552811,20.827698166887178,12.13273413692322,2.3229076954169234,1.1666666666666667,1171.401678144481,16.13803165707928,7.848000294773908,152,7.848000294773908,3.727482976133498,5.580807962648536,3.727482976133498,3,1,5,18.47679565682793
58,-4.484345093543784,3.9273000000000016,111.65820000000005,170.08689207363946,366.2750000000001,17.2301183883538,393.49100000000016,393.21647510400004,13.707039898056802,3.142805473030527,9.830798726508782,42.725522485534206,29,5.185467923697001,9.830798726508782,20.648053602125593,6.06636706846161,2.3337799683056812,1.0,964.9470419014502,17.2301183883538,9.01659220463695,152,9.01659220463695,4.345833318273584,5.185467923697001,4.345833318273584,3,1,4,19.38918862089764
59,-3.878136939580378,4.195620000000003,92.01140000000004,140.32780255418078,324.27600000000007,13.962719087300103,338.38800000000003,338.07251330799994,11.614193540729628,3.2020460003470137,8.930481810031969,54.618456396896235,24,4.779727760055458,7.372403605307047,16.681433796945207,12.13273413692322,2.333344191896174,1.0,1047.7642678096468,13.146222506372377,6.844703025989536,120,5.465050214734641,3.144410605837911,3.843707622558643,2.6250512042629364,4,2,4,14.836635751585355
60,-4.495443415572922,4.876920000000004,111.36190000000002,180.5164571825582,427.3260000000001,17.502970241146162,447.48600000000005,447.13406592000007,14.753038761063381,3.1829017485893485,10.64504939493055,57.801305794172116,31,6.27338504800105,9.765396583675656,22.17299762850792,12.13273413692322,2.385578671934454,1.2580645161290323,1114.3898156106636,16.686473660218436,8.23747018733821,162,7.382701125800941,4.602902769982728,5.356832612527324,3.8453431182209825,3,1,4,21.230758737087537
